simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
4,4,32,16,decreasing0.5,model-model,4626.3653,2926.4073203926246,13085.691402100707,27.21553045210333084495,1.00000000000000000000
4,4,32,16,decreasing0.5,model-even,4630.0456,2940.302285670402,13085.691402100707,22.15151583291510598893,1.00079550570725575864
4,4,32,16,decreasing0.5,even-model,4638.9112,8779.221961177873,13085.691402100707,29.50079301989863081648,1.00271182649584545344
4,4,32,16,decreasing0.5,even-even,4625.6147,8820.906857011207,13085.691402100707,22.14854310682893685319,.99983775600253615943
4,4,32,16,decreasing0.75,model-model,6973.7826,5819.004666170531,13031.55865753549,41.02468793734215974007,1.00000000000000000000
4,4,32,16,decreasing0.75,model-even,6970.2623,5863.795250912883,13031.55865753549,33.34780886348533206134,.99949520938607980122
4,4,32,16,decreasing0.75,even-model,6938.8282,17457.013998511593,17457.013998511593,44.12693533103970187030,.99498774165974144361
4,4,32,16,decreasing0.75,even-even,6936.4542,17591.385752738646,17591.385752738646,33.21339212650907299237,.99464732382107810472
4,4,32,16,ideal,model-model,198.9637,182.0850752508361,182.0850752508361,1.00000000000000000000,1.00000000000000000000
4,4,32,16,ideal,model-even,240.2338,222.8522157190636,222.8522157190636,1.00000000000000000000,1.20742527405752908696
4,4,32,16,ideal,even-model,191.8890,178.77574370709382,178.77574370709382,1.00000000000000000000,.96444225755753436430
4,4,32,16,ideal,even-even,197.3736,183.84233904682276,183.84233904682276,1.00000000000000000000,.99200808991790964884
4,4,32,16,transit,model-model,9263.1933,9450.023963259397,9450.023963259397,46.55720264550769813790,1.00000000000000000000
4,4,32,16,transit,model-even,9255.8029,9447.000657854807,9447.000657854807,38.52831241898517194499,.99920217577668383536
4,4,32,16,transit,even-model,9250.6289,28350.071889778195,28350.071889778195,48.20822923669413046083,.99864362109338687771
4,4,32,16,transit,even-even,9246.4481,28341.001973564424,28341.001973564424,46.84744109647896172537,.99819228645482330591
4,4,32,16,increasing0.25,model-model,2373.4328,634.3636775362319,634.3636775362319,11.92897397867048109780,1.00000000000000000000
4,4,32,16,increasing0.25,model-even,2421.7884,735.369356187291,735.369356187291,10.08096446045477364134,1.02037369669787996525
4,4,32,16,increasing0.25,even-model,2335.6391,1149.2856212040028,1149.2856212040028,12.17182381480960346867,.98407635556397467836
4,4,32,16,increasing0.25,even-even,2337.2005,1165.297807005633,1165.297807005633,11.84150514557164686665,.98473422125117677652
4,4,32,16,increasing0.5,model-model,4632.7071,1878.002726618715,1878.002726618715,23.28418249158012240423,1.00000000000000000000
4,4,32,16,increasing0.5,model-even,4627.1843,1891.5452424701646,1891.5452424701646,19.26117099259138389352,.99880786765042840718
4,4,32,16,increasing0.5,even-model,4624.6804,5634.008179856146,5634.008179856146,24.10081036432520884469,.99826738452772030418
4,4,32,16,increasing0.5,even-even,4625.6667,5674.635727410493,5674.635727410493,23.43609631683264631136,.99848028380641633916
4,4,32,16,increasing0.75,model-model,6969.8525,5281.4532997209635,5281.4532997209635,35.03077445785336722226,1.00000000000000000000
4,4,32,16,increasing0.75,model-even,6994.8809,5309.061402487762,5309.061402487762,29.11697229948491844195,1.00359095117149179268
4,4,32,16,increasing0.75,even-model,6939.6234,14523.996574232651,14523.996574232651,36.16477963822835076528,.99566287808816614124
4,4,32,16,increasing0.75,even-even,6934.7888,14599.918856841346,14599.918856841346,35.13534130197756944191,.99496923356699442348
4,4,32,16,decreasing0.25,model-model,2344.8078,789.2496050052221,14599.918856841346,11.78510351385705030616,1.00000000000000000000
4,4,32,16,decreasing0.25,model-even,2344.7044,788.4099352011372,14599.918856841346,9.76009370871209629952,.99995590256907197255
4,4,32,16,decreasing0.25,even-model,2329.8845,2367.748815015666,14599.918856841346,12.14183460229611911052,.99363559776626468062
4,4,32,16,decreasing0.25,even-even,2337.2920,2365.2298056034115,14599.918856841346,11.84196873340710206430,.99679470530591036075
4,4,32,16,decreasing0.5,model-model,4627.5036,2909.4152332718536,14506.078614746486,23.25802947974932110731,1.00000000000000000000
4,4,32,16,decreasing0.5,model-even,4626.5891,2911.250546149269,14506.078614746486,19.25869340617348599572,.99980237724720516695
4,4,32,16,decreasing0.5,even-model,4656.2883,8728.245699815561,14506.078614746486,24.26553007207291715523,1.00622035172484792880
4,4,32,16,decreasing0.5,even-even,4625.7639,8733.751638447806,14506.078614746486,23.43658878391031019346,.99962405215632895455
4,4,32,16,decreasing0.75,model-model,6975.2426,6001.534739651375,14448.011655754392,35.05786532920326672654,1.00000000000000000000
4,4,32,16,decreasing0.75,model-even,6939.2975,6018.625586068444,14448.011655754392,28.88560019447721344789,.99484675988187134881
4,4,32,16,decreasing0.75,even-model,6964.9656,18004.604218954126,18004.604218954126,36.29684661444897831558,.99852664622732978491
4,4,32,16,decreasing0.75,even-even,6939.1875,18055.876758205333,18055.876758205333,35.15762746385534843565,.99483098982105654647
4,4,32,16,ideal,model-model,186.7721,169.22081320450886,169.22081320450886,1.00000000000000000000,1.00000000000000000000
4,4,32,16,ideal,model-even,252.8652,236.3826086956522,236.3826086956522,1.00000000000000000000,1.35387030504020675464
4,4,32,16,ideal,even-model,177.0329,163.88528079710147,163.88528079710147,1.00000000000000000000,.94785516680489216537
4,4,32,16,ideal,even-even,202.9513,188.9916387959866,188.9916387959866,1.00000000000000000000,1.08662535785591102739
4,4,32,16,transit,model-model,9311.2727,9276.629923766459,9276.629923766459,49.85365962046793926930,1.00000000000000000000
4,4,32,16,transit,model-even,9308.7686,9317.146397951243,9317.146397951243,36.81316606634681245185,.99973106791298250775
4,4,32,16,transit,even-model,9262.4908,27829.88977129938,27829.88977129938,52.32073134428685289570,.99476098471479629202
4,4,32,16,transit,even-even,9246.8778,27951.439193853723,27951.439193853723,45.56205257123260604884,.99308419997193294532
4,4,32,16,increasing0.25,model-model,2326.3982,485.24844720496895,485.24844720496895,12.45581219036462084005,1.00000000000000000000
4,4,32,16,increasing0.25,model-even,2325.5173,554.0217391304349,554.0217391304349,9.19666802707529545386,.99962134599313221614
4,4,32,16,increasing0.25,even-model,2334.3123,1106.1059356457774,1106.1059356457774,13.18575417337681301046,1.00340186817544821002
4,4,32,16,increasing0.25,even-even,2321.1091,1110.3801374120817,1110.3801374120817,11.43677867547534802684,.99772648551739766648
4,4,32,16,increasing0.5,model-model,4641.3481,1710.2124914742517,1710.2124914742517,24.85032882320218062547,1.00000000000000000000
4,4,32,16,increasing0.5,model-even,4632.7780,1724.7092409836118,1724.7092409836118,18.32113711178920626483,.99815353216019285431
4,4,32,16,increasing0.5,even-model,4640.1357,5130.637474422755,5130.637474422755,26.21058402138811486452,.99973878279028457270
4,4,32,16,increasing0.5,even-even,4624.7781,5174.127722950835,5174.127722950835,22.78762491297173262748,.99642991655807932182
4,4,32,16,increasing0.75,model-model,6965.3118,5043.220957354816,5043.220957354816,37.29310641150364535174,1.00000000000000000000
4,4,32,16,increasing0.75,model-even,6984.9439,5070.303126626586,5070.303126626586,27.62319172428629957779,1.00281855293254782937
4,4,32,16,increasing0.75,even-model,6940.0155,13868.857632725743,13868.857632725743,39.20184044886571930980,.99636824585512453297
4,4,32,16,increasing0.75,even-even,6938.0194,13943.33359822311,13943.33359822311,34.18563665273393173633,.99608166859091648991
4,4,32,16,decreasing0.25,model-model,2344.0508,823.2713668459809,13943.33359822311,12.55032630676637463518,1.00000000000000000000
4,4,32,16,decreasing0.25,model-even,2343.6878,824.7967442614398,13943.33359822311,9.26852647181185865037,.99984513987495492845
4,4,32,16,decreasing0.25,even-model,2336.1067,2469.8141005379425,13943.33359822311,13.19589014245374729781,.99661095228823539148
4,4,32,16,decreasing0.25,even-even,2327.8451,2474.3902327843193,13943.33359822311,11.46996890387004172922,.99308645529354568595
4,4,32,16,decreasing0.5,model-model,4632.3329,2995.8179878455726,13872.752243232992,24.80206037197204507525,1.00000000000000000000
4,4,32,16,decreasing0.5,model-even,4634.0029,3003.1021967827705,13872.752243232992,18.32598119472351276490,1.00036050949619790926
4,4,32,16,decreasing0.5,even-model,4633.5628,8987.453963536718,13872.752243232992,26.17345589435635975008,1.00026550337088252012
4,4,32,16,decreasing0.5,even-even,4628.0634,9009.306590348313,13872.752243232992,22.80381254024980377065,.99907832617124732119
4,4,32,16,decreasing0.75,model-model,6994.1362,5931.885052431182,13757.836278559076,37.44743567160191484702,1.00000000000000000000
4,4,32,16,decreasing0.75,model-even,6961.2181,5945.318287636495,13757.836278559076,27.52936386659769711292,.99529347169418862618
4,4,32,16,decreasing0.75,even-model,6950.2235,17795.655157293542,17795.655157293542,39.25950204735955859052,.99372149773119945819
4,4,32,16,decreasing0.75,even-even,6939.0419,17835.954862909486,17835.954862909486,34.19067480720744336202,.99212278708555890003
4,4,32,16,ideal,model-model,184.3749,167.74020397208804,167.74020397208804,1.00000000000000000000,1.00000000000000000000
4,4,32,16,ideal,model-even,247.8238,231.15520484949835,231.15520484949835,1.00000000000000000000,1.34412981376532272017
4,4,32,16,ideal,even-model,174.4775,161.7494824016563,161.7494824016563,1.00000000000000000000,.94631915732564465119
4,4,32,16,ideal,even-even,209.6750,195.60190217391306,195.60190217391306,1.00000000000000000000,1.13722095578085737266
4,4,32,16,transit,model-model,9301.8653,9286.067679639846,9286.067679639846,50.45082221061543626599,1.00000000000000000000
4,4,32,16,transit,model-even,9321.3693,9322.580021125354,9322.580021125354,37.61288988386103352462,1.00209678374938411546
4,4,32,16,transit,even-model,9271.6767,27858.20303891953,27858.20303891953,53.13966958490349758564,.99675456491506063842
4,4,32,16,transit,even-even,9268.1345,27967.740063376055,27967.740063376055,44.20238225825682604030,.99637375957271709793
4,4,32,16,increasing0.25,model-model,2325.1833,473.38383152173924,473.38383152173924,12.61117050097383103665,1.00000000000000000000
4,4,32,16,increasing0.25,model-even,2323.5039,604.5625849184784,604.5625849184784,9.37562857158997642680,.99927773436184579512
4,4,32,16,increasing0.25,even-model,2335.2055,1067.0528742406614,1067.0528742406614,13.38399220529867747990,1.00431028383869779212
4,4,32,16,increasing0.25,even-even,2316.7141,1072.4029470070125,1072.4029470070125,11.04907165851913675927,.99635762049383375495
4,4,32,16,increasing0.5,model-model,4622.8814,1635.6707581432313,1635.6707581432313,25.07326864990842028931,1.00000000000000000000
4,4,32,16,increasing0.5,model-even,4622.5699,1657.6156224623742,1657.6156224623742,18.65264716302469738580,.99993261778249383598
4,4,32,16,increasing0.5,even-model,4623.2871,4907.012274429694,4907.012274429694,26.49789858291183676978,1.00008775911923675999
4,4,32,16,increasing0.5,even-even,4626.2456,4972.846867387123,4972.846867387123,22.06388744485513294384,1.00072772794906657133
4,4,32,16,increasing0.75,model-model,6931.5783,4506.498106199225,4506.498106199225,37.59502133967259100886,1.00000000000000000000
4,4,32,16,increasing0.75,model-even,6958.6511,4553.713701005988,4553.713701005988,28.07902671172018183887,1.00390571942323727339
4,4,32,16,increasing0.75,even-model,6940.8712,13519.494318597677,13519.494318597677,39.78089553094238512129,1.00134066147676640975
4,4,32,16,increasing0.75,even-even,6942.8634,13661.141103017966,13661.141103017966,33.11249982115178252056,1.00162807076708633587
4,4,32,16,decreasing0.25,model-model,2322.1045,861.8539344735332,13661.141103017966,12.59447191564578475703,1.00000000000000000000
4,4,32,16,decreasing0.25,model-even,2321.9236,862.8240659967332,13661.141103017966,9.36925186362246079674,.99992209652924749941
4,4,32,16,decreasing0.25,even-model,2318.4756,2585.5618034205995,13661.141103017966,13.28810648937542089954,.99843723656708817368
4,4,32,16,decreasing0.25,even-even,2322.5227,2588.4721979902,13661.141103017966,11.07677453201383092881,1.00018009525411108759
4,4,32,16,decreasing0.5,model-model,4627.1778,3066.583894397334,13563.008494322312,25.09657117102165207954,1.00000000000000000000
4,4,32,16,decreasing0.5,model-even,4623.1404,3077.13689659215,13563.008494322312,18.65494920181193251011,.99912745950674296544
4,4,32,16,decreasing0.5,even-model,4641.2677,9199.751683192002,13563.008494322312,26.60095255835279620581,1.00304503103381936177
4,4,32,16,decreasing0.5,even-even,4625.8453,9231.41068977645,13563.008494322312,22.06197829974961249552,.99971202749114157662
4,4,32,16,decreasing0.75,model-model,6981.8684,5968.87758561312,13432.15808671362,37.86778135201700448379,1.00000000000000000000
4,4,32,16,decreasing0.75,model-even,6989.2711,5999.4301822314765,13432.15808671362,28.20258223786415993944,1.00106027492583503865
4,4,32,16,decreasing0.75,even-model,6950.9289,17906.632756839357,17906.632756839357,39.83854021292143686148,.99556859307173420799
4,4,32,16,decreasing0.75,even-even,6935.7050,17998.29054669443,17998.29054669443,33.07835936568498867294,.99338810224495208188
4,4,32,16,ideal,model-model,181.0567,163.8572654462243,163.8572654462243,1.00000000000000000000,1.00000000000000000000
4,4,32,16,ideal,model-even,215.7788,198.7133500557414,198.7133500557414,1.00000000000000000000,1.19177473134106608592
4,4,32,16,ideal,even-model,174.8005,161.7494824016563,161.7494824016563,1.00000000000000000000,.96544618343314552844
4,4,32,16,ideal,even-even,208.3818,194.6050637541806,194.6050637541806,1.00000000000000000000,1.15092012612623559360
4,4,32,16,transit,model-model,9301.7286,9329.267872377197,9329.267872377197,51.37467213309421855142,1.00000000000000000000
4,4,32,16,transit,model-even,9302.0349,9361.542470429735,9361.542470429735,43.10912332444151139963,1.00003292936325835178
4,4,32,16,transit,even-model,9249.4215,27987.80361713159,27987.80361713159,52.91415928444140606005,.99437662586715333749
4,4,32,16,transit,even-even,9247.2570,28084.6274112892,28084.6274112892,44.37650984874878708217,.99414392718359897105
4,4,32,16,increasing0.25,model-model,2344.0111,646.9979296066252,646.9979296066252,12.94628202104644567143,1.00000000000000000000
4,4,32,16,increasing0.25,model-even,2343.6844,778.4202550167224,778.4202550167224,10.86151373536232475108,.99986062352691077273
4,4,32,16,increasing0.25,even-model,2339.7881,1336.8793572566326,1336.8793572566326,13.38547715824611485665,.99819838737111782448
4,4,32,16,increasing0.25,even-even,2321.9639,1345.464938752243,1345.464938752243,11.14283445099332091382,.99059424249313495145
4,4,32,16,increasing0.5,model-model,4638.5275,1940.6262769845757,1940.6262769845757,25.61919829534063086314,1.00000000000000000000
4,4,32,16,increasing0.5,model-even,4632.1669,1944.267375469424,1944.267375469424,21.46720113375364030201,.99862874586816613677
4,4,32,16,increasing0.5,even-model,4626.4442,5821.878830953728,5821.878830953728,26.46699637586849007868,.99739501382712509519
4,4,32,16,increasing0.5,even-even,4623.1843,5832.802126408273,5832.802126408273,22.18612326028472736102,.99669222614288693987
4,4,32,16,increasing0.75,model-model,6931.6263,4690.511374941965,4690.511374941965,38.28428497813116001782,1.00000000000000000000
4,4,32,16,increasing0.75,model-even,6961.2432,4699.351713106216,4699.351713106216,32.26101544730066160345,1.00427272024171297289
4,4,32,16,increasing0.75,even-model,6934.0580,14071.534124825894,14071.534124825894,39.66841055946636308248,1.00035081233389630367
4,4,32,16,increasing0.75,even-even,6934.3518,14098.055139318649,14098.055139318649,33.27714704451156482955,1.00039319776947582993
4,4,32,16,decreasing0.25,model-model,2319.4020,809.8021394641339,14098.055139318649,12.81036272062839983275,1.00000000000000000000
